quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11_corr,Q12v1,Q12v2,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W06Q01,24045,04-Oct-13,8:53:00 AM,1328436,1,1,2,9997,0,1,1,1,1,4,9997,0,9997,1,1,2,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,2,0,1,9997,1,1,1,1,1,1,1,5,0,2,0,2,0
W06Q01,24047,04-Oct-13,9:11:00 AM,2930751,1,1,1,9997,1,2,0,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24050,04-Oct-13,9:41:00 AM,3743974,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,1,9997,1,4,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24051,04-Oct-13,9:50:00 AM,4396215,1,1,2,9997,0,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,4,9997,0,1,9997,1,9997,1,1,1,1,1,1,1,1,5,0,1,1,1,1
W06Q01,24052,04-Oct-13,10:00:00 AM,2924102,1,1,2,9997,0,1,1,5,0,1,9997,1,9997,1,1,1,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,4,0,1,1,1,1,2,0,1,1,2,0
W06Q01,24056,04-Oct-13,10:29:00 AM,3188497,1,1,3,9997,0,1,1,1,1,1,9997,1,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24063,04-Oct-13,11:08:00 AM,4197483,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24064,04-Oct-13,11:28:00 AM,2152802,1,1,9997,5,0,2,0,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24066,04-Oct-13,11:39:00 AM,3544388,1,1,9997,5,0,1,1,1,1,9997,1,1,9997,1,1,2,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24069,04-Oct-13,12:08:00 PM,4450480,1,1,2,9997,0,1,1,1,1,9997,2,0,1,9997,1,1,1,1,9997,1,9997,1,1,2,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,2,0,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24071,04-Oct-13,12:12:00 PM,2300319,1,1,9997,1,1,1,1,5,0,5,9997,0,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,4,0,2,0,1,1,2,0,1,1,2,0
W06Q01,24072,04-Oct-13,12:18:00 PM,1135181,3,0,4,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24076,04-Oct-13,12:41:00 PM,968737,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,2,9997,0,2,9997,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24079,04-Oct-13,12:57:00 PM,4365917,1,1,3,9997,0,1,1,2,0,9997,2,0,1,9997,1,1,1,9997,2,0,9997,1,1,1,9997,1,9997,2,0,9997,1,1,9997,5,0,9997,1,1,3,0,1,1,1,1,1,1,3,0,4,0
W06Q01,24081,04-Oct-13,1:29:00 PM,3491224,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,4,0,1,1,1,1,4,0
W06Q01,24083,04-Oct-13,1:39:00 PM,4998833,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,1,1,1,1,1,1,1,1
W06Q01,24084,04-Oct-13,1:40:00 PM,4366316,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,1,1
W06Q01,24087,04-Oct-13,1:42:00 PM,2348206,1,1,9997,5,0,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,3,0,9997,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24090,04-Oct-13,1:54:00 PM,3813023,1,1,9997,1,1,1,1,5,0,4,9997,0,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,4,9997,0,1,1,2,0,1,1,5,0,1,1,2,0
W06Q01,24091,04-Oct-13,1:54:00 PM,2898316,1,1,1,9997,1,2,0,1,1,4,9997,0,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,9997,0,9997,1,1,1,1,4,0,1,1,1,1,1,1,1,1
W06Q01,24093,04-Oct-13,2:00:00 PM,4197511,1,1,9997,5,0,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24095,04-Oct-13,2:06:00 PM,3096293,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24097,04-Oct-13,2:36:00 PM,1969453,1,1,2,9997,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24099,04-Oct-13,2:41:00 PM,4300750,3,0,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24101,04-Oct-13,2:45:00 PM,3907698,1,1,9997,1,1,1,1,3,0,9997,1,1,1,9997,1,4,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24103,04-Oct-13,2:50:00 PM,3419257,1,1,9997,5,0,2,0,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,3,0,1,1,1,1,4,0,1,1,1,1
W06Q01,24105,04-Oct-13,2:59:00 PM,4400499,1,1,9997,4,0,2,0,1,1,9997,1,1,9997,1,1,9999,0,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,4,0,1,9997,1,9997,1,1,1,1,4,0,1,1,5,0,2,0,4,0
W06Q01,24107,04-Oct-13,3:05:00 PM,1816779,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24112,04-Oct-13,3:21:00 PM,4137586,1,1,9997,5,0,2,0,5,0,9997,2,0,9997,1,1,1,1,2,9997,0,9997,1,1,1,9997,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,4,0,2,0,1,1,1,1,1,1,2,0
W06Q01,24113,04-Oct-13,3:22:00 PM,4384478,1,1,1,9997,1,2,0,1,1,9997,2,0,9997,1,1,3,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,2,9997,0,1,9997,1,4,0,5,0,1,1,1,1,3,0,1,1
W06Q01,24114,04-Oct-13,3:25:00 PM,4319744,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24116,04-Oct-13,3:35:00 PM,1066330,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,3,0,1,1,1,9997,1,1,9997,1,5,9997,0,1,9997,1,1,9997,1,1,9997,1,5,9997,0,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24118,04-Oct-13,3:44:00 PM,1084801,1,1,1,9997,1,1,1,1,1,9999,9999,0,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24119,04-Oct-13,3:45:00 PM,4013463,1,1,9997,1,1,2,0,1,1,9997,1,1,9997,4,0,2,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24120,04-Oct-13,3:45:00 PM,4138730,1,1,2,9997,0,1,1,4,0,9997,2,0,9997,1,1,4,0,9997,1,1,2,9997,0,9997,1,1,9997,2,0,1,9997,1,9997,2,0,1,9997,1,4,0,2,0,1,1,1,1,1,1,4,0
W06Q01,24121,04-Oct-13,3:53:00 PM,3955316,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,4,0,1,1,1,1,3,0,4,0
W06Q01,24126,04-Oct-13,4:11:00 PM,3158949,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,4,0,9997,1,1,1,9997,1,9997,1,1,9997,2,0,4,9997,0,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24127,04-Oct-13,4:13:00 PM,2210739,1,1,9997,5,0,2,0,5,0,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,5,9997,0,1,9997,1,1,9997,1,9997,1,1,3,9997,0,4,0,1,1,1,1,1,1,3,0,5,0
W06Q01,24129,04-Oct-13,4:25:00 PM,1737790,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24131,04-Oct-13,4:33:00 PM,4107195,1,1,9997,2,0,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,4,9997,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24132,04-Oct-13,4:41:00 PM,4248334,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,2,0,9997,1,1,1,9997,1,1,9997,1,2,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,4,0
W06Q01,24138,04-Oct-13,5:03:00 PM,3123158,1,1,1,9997,1,1,1,5,0,3,9997,0,9997,1,1,1,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1
W06Q01,24141,04-Oct-13,5:33:00 PM,3941492,1,1,5,9997,0,1,1,5,0,3,9997,0,2,9997,0,1,1,9997,1,1,9997,2,0,4,9997,0,3,9997,0,9997,3,0,3,9997,0,9997,1,1,3,0,5,0,4,0,1,1,3,0,4,0
W06Q01,24143,04-Oct-13,5:37:00 PM,4188119,1,1,9997,1,1,4,0,1,1,4,9997,0,3,9997,0,1,1,1,9997,1,9997,1,1,1,9997,1,9997,5,0,4,9997,0,9997,2,0,1,9997,1,3,0,5,0,1,1,5,0,1,1,4,0
W06Q01,24144,04-Oct-13,5:37:00 PM,1686464,1,1,1,9997,1,1,1,1,1,3,9997,0,9997,1,1,1,1,9997,2,0,9997,1,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24147,04-Oct-13,5:56:00 PM,3137036,1,1,1,9997,1,1,1,1,1,9997,1,1,5,9997,0,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24150,04-Oct-13,6:05:00 PM,4595673,1,1,1,9997,1,1,1,1,1,1,9997,1,5,9997,0,2,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,1,1,1,1,1,1,2,0
W06Q01,24151,04-Oct-13,6:13:00 PM,4553442,1,1,9997,1,1,2,0,4,0,9997,1,1,9997,4,0,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24155,04-Oct-13,6:30:00 PM,4165317,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,2,9997,0,1,9997,1,2,0,1,1,1,1,5,0,1,1,1,1
W06Q01,24160,04-Oct-13,6:51:00 PM,4340670,1,1,2,9997,0,3,0,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,9997,3,0,4,0,2,0,1,1,1,1,1,1,4,0
W06Q01,24161,04-Oct-13,6:57:00 PM,3246454,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,2,9997,0,9997,1,1,9997,2,0,9997,4,0,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24164,04-Oct-13,7:09:00 PM,4367708,1,1,1,9997,1,2,0,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24167,04-Oct-13,7:30:00 PM,4367889,1,1,9997,1,1,2,0,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24171,04-Oct-13,7:50:00 PM,4080460,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24172,04-Oct-13,7:52:00 PM,4511731,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24173,04-Oct-13,7:54:00 PM,4485009,1,1,2,9997,0,2,0,1,1,9997,1,1,9997,1,1,1,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,9997,4,0,2,9997,0,9997,1,1,3,0,2,0,5,0,2,0,1,1,5,0
W06Q01,24175,04-Oct-13,8:02:00 PM,3250989,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24177,04-Oct-13,8:25:00 PM,4495290,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24178,04-Oct-13,8:26:00 PM,4070542,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24179,04-Oct-13,8:30:00 PM,3287639,1,1,9997,4,0,1,1,1,1,1,9997,1,2,9997,0,2,0,9997,1,1,9997,1,1,2,9997,0,3,9997,0,9997,1,1,2,9997,0,1,9997,1,2,0,2,0,1,1,1,1,4,0,4,0
W06Q01,24180,04-Oct-13,8:37:00 PM,1233965,1,1,3,9997,0,1,1,1,1,9997,1,1,1,9997,1,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,2,9997,0,9997,4,0,3,0,3,0,1,1,5,0,1,1,2,0
W06Q01,24182,04-Oct-13,8:51:00 PM,3359645,1,1,3,9997,0,1,1,1,1,4,9997,0,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24184,04-Oct-13,8:54:00 PM,4466984,1,1,1,9997,1,1,1,1,1,4,9997,0,9997,1,1,1,1,1,9997,1,1,9997,1,9997,5,0,9997,2,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24185,04-Oct-13,8:54:00 PM,3704403,3,0,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24186,04-Oct-13,8:56:00 PM,2067462,1,1,9997,5,0,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24187,04-Oct-13,8:58:00 PM,4273670,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24188,04-Oct-13,8:58:00 PM,2012617,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,5,0,1,1,1,1,1,1,2,0
W06Q01,24190,04-Oct-13,9:00:00 PM,4488103,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,4,9997,0,1,1,1,1,1,1,1,1,5,0,2,0
W06Q01,24195,04-Oct-13,9:26:00 PM,4558219,1,1,9997,1,1,1,1,5,0,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24197,04-Oct-13,9:32:00 PM,4486662,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24198,04-Oct-13,9:36:00 PM,4186395,1,1,9997,5,0,1,1,5,0,9997,2,0,9997,5,0,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,4,0,1,1,1,1,1,1,1,1,4,0
W06Q01,24199,04-Oct-13,9:37:00 PM,4349631,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24201,04-Oct-13,9:40:00 PM,1902227,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,2,0,1,1,1,1,5,0,1,1,2,0
W06Q01,24203,04-Oct-13,9:51:00 PM,4395858,1,1,9997,1,1,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24207,04-Oct-13,10:05:00 PM,4313808,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24208,04-Oct-13,10:06:00 PM,1004533,1,1,3,9997,0,2,0,9999,0,4,9997,0,1,9997,1,2,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,4,9997,0,2,9997,0,9997,1,1,1,1,5,0,1,1,4,0,1,1,2,0
W06Q01,24210,04-Oct-13,10:42:00 PM,2986913,1,1,1,9997,1,1,1,5,0,9997,2,0,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,4,9997,0,3,0,2,0,1,1,1,1,1,1,4,0
W06Q01,24211,04-Oct-13,10:44:00 PM,1769345,1,1,1,9997,1,1,1,4,0,9997,1,1,4,9997,0,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,3,9997,0,5,9997,0,1,1,2,0,3,0,1,1,2,0,2,0
W06Q01,24212,04-Oct-13,10:45:00 PM,806909,1,1,9997,5,0,1,1,5,0,9997,1,1,9997,4,0,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,9997,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24215,04-Oct-13,11:00:00 PM,3556558,1,1,2,9997,0,5,0,4,0,3,9997,0,9997,1,1,1,1,9997,1,1,2,9997,0,9997,1,1,9997,4,0,9997,3,0,9997,4,0,9997,5,0,2,0,4,0,5,0,1,1,3,0,2,0
W06Q01,24218,04-Oct-13,11:37:00 PM,635278,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24219,04-Oct-13,11:40:00 PM,4309323,2,0,1,9997,1,4,0,5,0,4,9997,0,9997,1,1,1,1,9997,1,1,9997,2,0,2,9997,0,9997,3,0,3,9997,0,9997,2,0,5,9997,0,2,0,1,1,3,0,5,0,3,0,3,0
W06Q01,24221,05-Oct-13,12:10:00 AM,4471968,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,1,9997,1,4,0,2,0,1,1,1,1,1,1,2,0
W06Q01,24229,05-Oct-13,1:34:00 AM,4241956,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W06Q01,24231,05-Oct-13,1:42:00 AM,4028933,1,1,2,9997,0,1,1,4,0,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,1,9997,1,4,0,4,0,1,1,1,1,1,1,4,0
W06Q01,24237,05-Oct-13,1:57:00 AM,1128405,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24239,05-Oct-13,2:47:00 AM,2973618,3,0,1,9997,1,1,1,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,4,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24240,05-Oct-13,3:00:00 AM,4494633,1,1,9997,5,0,2,0,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,3,0,3,0,1,1,1,1,1,1,2,0
W06Q01,24241,05-Oct-13,3:03:00 AM,1516131,1,1,9997,4,0,2,0,1,1,1,9997,1,9997,1,1,1,1,5,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,5,0,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24242,05-Oct-13,3:16:00 AM,254150,1,1,1,9997,1,1,1,1,1,4,9997,0,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24244,05-Oct-13,3:25:00 AM,2144849,1,1,9997,1,1,1,1,1,1,2,9997,0,2,9997,0,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,4,0
W06Q01,24246,05-Oct-13,3:38:00 AM,4394720,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24248,05-Oct-13,4:36:00 AM,2888391,1,1,1,9997,1,1,1,5,0,4,9997,0,1,9997,1,2,0,9997,1,1,2,9997,0,5,9997,0,9997,4,0,9997,4,0,1,9997,1,5,9997,0,1,1,1,1,1,1,1,1,1,1,3,0
W06Q01,24249,05-Oct-13,5:06:00 AM,4088631,1,1,9997,5,0,4,0,5,0,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,3,0,5,0,1,1,2,0,1,1,4,0
W06Q01,24251,05-Oct-13,5:25:00 AM,1183111,1,1,9997,1,1,2,0,1,1,9997,1,1,9997,1,1,1,1,3,9997,0,9997,5,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,2,0,2,0,1,1,1,1,1,1,3,0
W06Q01,24252,05-Oct-13,5:25:00 AM,4473540,1,1,1,9997,1,2,0,1,1,9997,2,0,9997,1,1,1,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,2,0,2,0,1,1,1,1,1,1,3,0
W06Q01,24253,05-Oct-13,5:40:00 AM,2989408,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
