quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20v1,Q20v2,Q20_corr
W03Q01,17817,15-Sep-13,11:42:00 PM,393576,4,0,1,1,5,0,1,1,1,1,1,1,1,1,3,0,1,1,2,0,3,0,4,0,9997,1,1,2,0,3,0,2,0,1,1,2,0,2,0,9997,3,0
W03Q01,17818,15-Sep-13,11:45:00 PM,4529385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,9997,0
W03Q01,17819,15-Sep-13,11:45:00 PM,4342784,3,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,4,0,4,0,1,9997,1
W03Q01,17821,15-Sep-13,11:46:00 PM,4117786,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,3,0,1,1,9997,2,0
W03Q01,17823,15-Sep-13,11:47:00 PM,2783765,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17824,15-Sep-13,11:50:00 PM,4413149,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,5,0,4,0,1,1,2,0,3,9997,0
W03Q01,17831,15-Sep-13,11:52:00 PM,4112854,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,1,1,4,0,1,9997,1
W03Q01,17835,15-Sep-13,11:54:00 PM,1916451,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,3,0,2,0,1,1,1,1,1,9997,1,3,0,1,1,2,0,3,0,4,0,4,0,9997,1,1
W03Q01,17836,15-Sep-13,11:57:00 PM,4484981,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,4,0,9997,1,1
W03Q01,17837,15-Sep-13,11:57:00 PM,1029688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,4,0,1,9997,1
W03Q01,17840,16-Sep-13,12:00:00 AM,4529994,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,2,0,3,0,1,9997,1
W03Q01,17841,16-Sep-13,12:00:00 AM,41126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,3,0,3,0,1,1,9997,4,0
W03Q01,17842,16-Sep-13,12:00:00 AM,2810112,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,2,0,4,0,2,0,1,9997,1
W03Q01,17843,16-Sep-13,12:01:00 AM,189434,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,1,1,4,0,1,9997,1
W03Q01,17845,16-Sep-13,12:01:00 AM,2102995,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,2,0,4,0,9997,4,0
W03Q01,17847,16-Sep-13,12:01:00 AM,1070353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,5,0,4,0,9997,5,0
W03Q01,17850,16-Sep-13,12:04:00 AM,4482358,1,1,1,1,1,1,1,1,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0,4,0,2,0,5,0,9997,4,0
W03Q01,17853,16-Sep-13,12:07:00 AM,688837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,4,0
W03Q01,17856,16-Sep-13,12:10:00 AM,257764,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,2,0,1,1,3,0,9997,3,0
W03Q01,17858,16-Sep-13,12:13:00 AM,4193139,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,17862,16-Sep-13,12:15:00 AM,4495290,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,4,0,1,9997,1
W03Q01,17863,16-Sep-13,12:15:00 AM,3473460,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,3,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,5,0,1,9997,1
W03Q01,17864,16-Sep-13,12:16:00 AM,4116912,4,0,1,1,1,1,1,1,1,1,1,1,4,0,5,0,3,0,1,1,3,0,1,1,9997,3,0,1,1,2,0,2,0,3,0,4,0,1,1,9997,4,0
W03Q01,17865,16-Sep-13,12:16:00 AM,1939743,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,3,0,1,1,9997,2,0,4,0,1,1,2,0,1,1,1,1,2,0,9997,2,0
W03Q01,17866,16-Sep-13,12:17:00 AM,4144027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,1,1,1,1,2,0,2,0,1,1,1,1,1,9997,1
W03Q01,17873,16-Sep-13,12:25:00 AM,4104618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,5,0,1,1,2,9997,0
W03Q01,17875,16-Sep-13,12:26:00 AM,2304957,1,1,1,1,1,1,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,1,1,9997,3,0
W03Q01,17877,16-Sep-13,12:29:00 AM,688069,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,3,0,5,0,1,1,9997,1,1,4,0,4,0,1,1,2,0,1,1,3,0,9997,5,0
W03Q01,17878,16-Sep-13,12:30:00 AM,1304176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,5,0
W03Q01,17880,16-Sep-13,12:30:00 AM,2309248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,17883,16-Sep-13,12:33:00 AM,4546429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,5,0,1,1,1,1,5,0,1,1,9997,1,1
W03Q01,17884,16-Sep-13,12:33:00 AM,713289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,2,0,9997,4,0
W03Q01,17885,16-Sep-13,12:33:00 AM,723469,2,0,3,0,1,1,3,0,1,1,3,0,2,0,5,0,3,0,1,1,5,0,2,0,9999,9999,0,9999,0,1,1,1,1,2,0,5,0,2,0,9997,2,0
W03Q01,17891,16-Sep-13,12:37:00 AM,4128790,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,4,0,1,1,1,9997,1
W03Q01,17892,16-Sep-13,12:37:00 AM,1705213,2,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,4,0,9997,1,1
W03Q01,17893,16-Sep-13,12:38:00 AM,4239848,2,0,1,1,5,0,3,0,1,1,1,1,1,1,1,1,1,1,4,0,3,0,4,0,1,9997,1,1,1,5,0,2,0,4,0,2,0,5,0,3,9997,0
W03Q01,17894,16-Sep-13,12:38:00 AM,4169933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,2,0,2,0,2,0,4,0,9997,3,0
W03Q01,17895,16-Sep-13,12:38:00 AM,1217132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,1,1,9997,1,1
W03Q01,17896,16-Sep-13,12:39:00 AM,4103888,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,4,0
W03Q01,17898,16-Sep-13,12:40:00 AM,941928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1
W03Q01,17900,16-Sep-13,12:42:00 AM,4571706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,2,0
W03Q01,17902,16-Sep-13,12:42:00 AM,4450701,2,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,17903,16-Sep-13,12:43:00 AM,4447570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0
W03Q01,17907,16-Sep-13,12:44:00 AM,4477789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,2,0,1,1,2,0,1,1,2,0,3,0,9997,1,1
W03Q01,17908,16-Sep-13,12:44:00 AM,774287,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,17916,16-Sep-13,12:50:00 AM,4423657,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,5,0
W03Q01,17918,16-Sep-13,12:53:00 AM,3813023,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,3,0,1,1,5,0,1,1,2,0,1,1,3,0,4,9997,0
W03Q01,17919,16-Sep-13,12:54:00 AM,4369162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,4,0,1,1,5,9997,0
W03Q01,17924,16-Sep-13,12:57:00 AM,4381838,4,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,2,0,3,0,1,9997,1
W03Q01,17926,16-Sep-13,12:58:00 AM,4380259,2,0,1,1,5,0,1,1,4,0,1,1,4,0,1,1,3,0,1,1,5,0,1,1,1,9997,1,2,0,4,0,2,0,1,1,1,1,2,0,4,9997,0
W03Q01,17928,16-Sep-13,1:00:00 AM,2217015,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,1,1,3,0,1,1,1,9997,1,1,1,4,0,2,0,2,0,4,0,5,0,9997,3,0
W03Q01,17933,16-Sep-13,1:03:00 AM,2651263,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,4,0,3,0,9997,1,1
W03Q01,17936,16-Sep-13,1:05:00 AM,4385343,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,2,0,2,0,2,0,3,0,1,1,9997,1,1
W03Q01,17938,16-Sep-13,1:06:00 AM,3516720,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,2,0,1,1,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,17940,16-Sep-13,1:07:00 AM,310702,2,0,1,1,1,1,4,0,5,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,17941,16-Sep-13,1:07:00 AM,2871906,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,17944,16-Sep-13,1:09:00 AM,4430538,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,5,0,4,0,1,9997,1,1,1,1,1,2,0,2,0,1,1,1,1,9997,1,1
W03Q01,17947,16-Sep-13,1:14:00 AM,4183571,1,1,1,1,1,1,4,0,2,0,1,1,1,1,1,1,3,0,3,0,3,0,2,0,9997,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,9997,1
W03Q01,17950,16-Sep-13,1:15:00 AM,4432705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,5,0,9997,4,0
W03Q01,17953,16-Sep-13,1:16:00 AM,4032056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,3,0,1,9997,1
W03Q01,17955,16-Sep-13,1:18:00 AM,2725767,2,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,2,0,4,0,2,0,9997,1,1
W03Q01,17957,16-Sep-13,1:19:00 AM,4462275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,5,0,1,1,9997,2,0
W03Q01,17962,16-Sep-13,1:23:00 AM,1454304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,5,0,1,1,1,1,1,1,4,0,3,0,9997,4,0
W03Q01,17973,16-Sep-13,1:31:00 AM,4167444,4,0,4,0,5,0,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,5,0,9997,3,0,2,0,2,0,5,0,1,1,1,1,2,0,9997,3,0
W03Q01,17980,16-Sep-13,1:36:00 AM,4463520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,5,0,2,0,1,1,4,0,2,0,1,9997,1
W03Q01,17984,16-Sep-13,1:38:00 AM,2099994,3,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,3,0,5,0,1,1,9997,2,0,1,1,5,0,4,0,1,1,1,1,2,0,2,9997,0
W03Q01,17985,16-Sep-13,1:39:00 AM,3312625,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,3,0,2,0,1,1,5,0,3,0,9997,4,0
W03Q01,17989,16-Sep-13,1:43:00 AM,4219188,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,5,0,1,1,1,9997,1,3,0,4,0,2,0,2,0,3,0,2,0,4,9997,0
W03Q01,17990,16-Sep-13,1:44:00 AM,4237013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,5,0,1,1,2,0,2,9997,0
W03Q01,17992,16-Sep-13,1:46:00 AM,30984,2,0,1,1,1,1,5,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,17993,16-Sep-13,1:46:00 AM,4235023,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,5,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,4,0,3,9997,0
W03Q01,17996,16-Sep-13,1:52:00 AM,523057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,17997,16-Sep-13,1:52:00 AM,2707689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,1,1,1,1,3,9997,0
W03Q01,17999,16-Sep-13,1:56:00 AM,4007543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,2,0,2,0,3,0,1,9997,1
W03Q01,18000,16-Sep-13,1:56:00 AM,3875000,2,0,5,0,1,1,4,0,2,0,1,1,5,0,1,1,1,1,4,0,1,1,1,1,9997,2,0,1,1,2,0,5,0,2,0,4,0,3,0,1,9997,1
W03Q01,18001,16-Sep-13,1:58:00 AM,4403949,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,9997,2,0,1,1,1,1,2,0,1,1,2,0,5,0,9997,5,0
W03Q01,18002,16-Sep-13,1:58:00 AM,3609858,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,1,1,2,0,9997,1,1
W03Q01,18003,16-Sep-13,2:01:00 AM,2928564,9999,0,1,1,5,0,4,0,4,0,1,1,9999,0,1,1,3,0,3,0,5,0,2,0,9997,2,0,2,0,1,1,2,0,1,1,1,1,2,0,9997,1,1
W03Q01,18004,16-Sep-13,2:01:00 AM,4404463,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,3,0,4,0,3,0,1,1,9997,2,0,4,0,1,1,2,0,1,1,1,1,2,0,2,9997,0
W03Q01,18005,16-Sep-13,2:02:00 AM,3898346,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,5,0,9997,5,0
W03Q01,18006,16-Sep-13,2:04:00 AM,4125285,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,1,1,1,1,2,0,1,9997,1
W03Q01,18008,16-Sep-13,2:05:00 AM,4403371,1,1,1,1,5,0,1,1,5,0,1,1,5,0,1,1,5,0,3,0,5,0,1,1,1,9997,1,1,1,1,1,1,1,4,0,1,1,4,0,9997,1,1
W03Q01,18010,16-Sep-13,2:09:00 AM,4501285,2,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,1,1,2,0,5,0,9999,0,1,1,9997,1,1
W03Q01,18015,16-Sep-13,2:16:00 AM,2029693,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,18016,16-Sep-13,2:17:00 AM,3941944,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,3,0,1,1,2,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,1,1,3,9997,0
W03Q01,18017,16-Sep-13,2:17:00 AM,4372978,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,4,0,5,0,9997,1,1
W03Q01,18018,16-Sep-13,2:17:00 AM,4469781,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,18019,16-Sep-13,2:17:00 AM,3475422,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,9997,3,0,3,0,1,1,2,0,1,1,1,1,5,0,9997,4,0
W03Q01,18020,16-Sep-13,2:19:00 AM,3099553,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9999,0,1,1,2,0,9999,0,1,1,1,1,9997,3,0
W03Q01,18021,16-Sep-13,2:19:00 AM,1418003,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,1,1,9997,3,0
W03Q01,18022,16-Sep-13,2:20:00 AM,4141917,1,1,1,1,1,1,1,1,4,0,1,1,5,0,1,1,4,0,1,1,3,0,2,0,9997,4,0,1,1,4,0,2,0,2,0,2,0,2,0,5,9997,0
W03Q01,18025,16-Sep-13,2:21:00 AM,4138506,3,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,2,0,2,0,2,0,3,0,9997,1,1
W03Q01,18026,16-Sep-13,2:22:00 AM,238272,1,1,1,1,3,0,1,1,2,0,1,1,5,0,1,1,1,1,3,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,2,0,9997,1,1
W03Q01,18027,16-Sep-13,2:22:00 AM,4072905,4,0,1,1,1,1,1,1,4,0,9999,0,5,0,1,1,3,0,3,0,3,0,1,1,9997,3,0,1,1,4,0,2,0,2,0,5,0,1,1,9997,1,1
W03Q01,18029,16-Sep-13,2:22:00 AM,1840697,2,0,1,1,1,1,1,1,5,0,1,1,5,0,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,18038,16-Sep-13,2:28:00 AM,1572118,2,0,1,1,5,0,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,3,0,1,1,1,9997,1,1,1,4,0,2,0,1,1,2,0,2,0,1,9997,1
W03Q01,18039,16-Sep-13,2:28:00 AM,4423797,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,3,0,3,0,1,1,1,9997,1,3,0,1,1,2,0,1,1,2,0,1,1,9997,1,1
W03Q01,18040,16-Sep-13,2:29:00 AM,4463371,3,0,1,1,1,1,4,0,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,2,0,2,0,1,1,3,0,4,0,1,9997,1
W03Q01,18042,16-Sep-13,2:29:00 AM,4384146,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,4,0,9997,1,1
W03Q01,18043,16-Sep-13,2:30:00 AM,4471907,4,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,3,0,1,1,9997,2,0,5,0,4,0,5,0,5,0,4,0,1,1,4,9997,0
W03Q01,18046,16-Sep-13,2:34:00 AM,4423885,1,1,9999,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1,3,0,3,0,1,1,9997,3,0,3,0,1,1,2,0,1,1,2,0,1,1,2,9997,0
W03Q01,18048,16-Sep-13,2:38:00 AM,270106,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1
W03Q01,18049,16-Sep-13,2:38:00 AM,4137586,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,3,0,2,0,1,1,1,9997,1
W03Q01,18053,16-Sep-13,2:40:00 AM,4404814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,2,0,5,0,2,0,1,1,9997,4,0
W03Q01,18054,16-Sep-13,2:40:00 AM,1129453,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,2,0,1,1,9997,5,0
W03Q01,18055,16-Sep-13,2:40:00 AM,4566635,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,3,0,9997,1,1
W03Q01,18057,16-Sep-13,2:42:00 AM,2956898,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0,4,0,1,9997,1,1,1,5,0,2,0,2,0,2,0,3,0,9997,2,0
W03Q01,18062,16-Sep-13,2:46:00 AM,1793947,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,4,0,1,1,4,0,2,0,4,0,2,0,2,0,9997,4,0
W03Q01,18063,16-Sep-13,2:47:00 AM,4455671,2,0,1,1,5,0,1,1,1,1,3,0,1,1,1,1,5,0,1,1,5,0,2,0,9997,4,0,3,0,3,0,4,0,5,0,3,0,4,0,9997,2,0
W03Q01,18066,16-Sep-13,2:49:00 AM,4452813,2,0,5,0,5,0,5,0,2,0,1,1,2,0,1,1,3,0,1,1,1,1,5,0,1,9997,1,3,0,2,0,4,0,4,0,1,1,3,0,3,9997,0
W03Q01,18067,16-Sep-13,2:50:00 AM,4421089,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,4,0,2,0,1,1,1,9997,1,2,0,1,1,2,0,5,0,1,1,1,1,1,9997,1
W03Q01,18069,16-Sep-13,2:51:00 AM,828791,1,1,1,1,1,1,1,1,4,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,5,0,3,0,4,0,2,9997,0
W03Q01,18072,16-Sep-13,2:53:00 AM,4008471,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,5,0,2,0,1,1,1,9997,1
W03Q01,18076,16-Sep-13,2:56:00 AM,4463275,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,18079,16-Sep-13,2:56:00 AM,4692450,1,1,1,1,1,1,4,0,2,0,1,1,5,0,2,0,3,0,1,1,5,0,2,0,1,9997,1,3,0,1,1,3,0,3,0,1,1,3,0,1,9997,1
W03Q01,18082,16-Sep-13,2:57:00 AM,1033140,1,1,1,1,1,1,5,0,1,1,4,0,2,0,1,1,1,1,1,1,2,0,4,0,1,9997,1,3,0,2,0,5,0,3,0,4,0,3,0,9997,5,0
W03Q01,18086,16-Sep-13,3:04:00 AM,1219231,3,0,1,1,1,1,3,0,4,0,1,1,1,1,1,1,3,0,3,0,4,0,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,2,0,4,9997,0
W03Q01,18087,16-Sep-13,3:04:00 AM,4304984,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,2,0,1,1,2,0,1,1,4,0,4,0,1,9997,1
