quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W01Q01,9916,02-Sep-13,5:40:00 PM,3666161,4,0,5,0,2,0,2,1,4,0,5,0,3,0,9999,0,9997,3,0,4,0,1,1,3,0,5,0,3,0,4,0,3,0,1,1,3,0,5,0,5,0
W01Q01,9918,02-Sep-13,5:44:00 PM,1377402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,0,4,0,5,0
W01Q01,9919,02-Sep-13,5:46:00 PM,3205986,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,4,0,1,1,1,1,5,0,2,0,1,1,1,1,3,0,1,1
W01Q01,9921,02-Sep-13,5:47:00 PM,4280152,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,4,0,1,1,2,0,5,0,1,1,1,1,4,0,3,0,5,0
W01Q01,9927,02-Sep-13,5:57:00 PM,3020741,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,5,0,5,0,2,0,1,1,1,1,3,0,9999,0,1,1,5,0,5,0,1,1,4,0
W01Q01,9930,02-Sep-13,6:05:00 PM,4193139,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,2,0,2,0,4,0
W01Q01,9935,02-Sep-13,6:07:00 PM,4117398,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0,2,0
W01Q01,9936,02-Sep-13,6:08:00 PM,1760087,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,1,3,0,4,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,3,0,5,0
W01Q01,9937,02-Sep-13,6:10:00 PM,2692607,1,1,2,0,9999,0,9999,0,1,1,4,0,9999,0,1,1,3,9997,0,3,0,9999,0,9999,0,5,0,1,1,1,1,1,1,5,0,9999,0,9999,0,5,0
W01Q01,9940,02-Sep-13,6:13:00 PM,4495351,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,9997,4,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,3,0,5,0
W01Q01,9941,02-Sep-13,6:14:00 PM,1623855,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,4,0,5,0,4,0,5,0,1,1,2,0,1,1,1,1,3,0,4,0,3,0,5,0
W01Q01,9942,02-Sep-13,6:16:00 PM,3179554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,9945,02-Sep-13,6:21:00 PM,1128405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,9946,02-Sep-13,6:24:00 PM,2601673,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,1,1,9997,5,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,5,0,1,1,5,0
W01Q01,9947,02-Sep-13,6:29:00 PM,4559042,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,9999,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,5,0
W01Q01,9956,02-Sep-13,6:36:00 PM,4551275,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,9999,0,1,1,1,1,2,0,5,0,3,0,4,0,2,0,5,0,5,0
W01Q01,9957,02-Sep-13,6:41:00 PM,2898316,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,4,0,2,0,5,0
W01Q01,9959,02-Sep-13,6:45:00 PM,4564907,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,1,1,1,1,4,0,1,1,2,0,2,0,4,0,5,0,4,0
W01Q01,9961,02-Sep-13,6:46:00 PM,4575241,1,1,1,1,1,1,9999,0,1,1,1,1,4,0,5,0,1,9997,1,5,0,1,1,4,0,1,1,2,0,1,1,2,0,5,0,1,1,5,0,4,0
W01Q01,9964,02-Sep-13,6:51:00 PM,2492068,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1
W01Q01,9968,02-Sep-13,7:03:00 PM,4310358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,5,0,1,1,4,0,1,1,2,0,1,1,5,0,1,1,2,0,2,0,5,0
W01Q01,9974,02-Sep-13,7:07:00 PM,3168469,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,5,0,2,0,2,0,1,1,1,1,1,1,2,0,1,1,4,0
W01Q01,9984,02-Sep-13,7:20:00 PM,4323749,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,5,0,5,0,5,0
W01Q01,9985,02-Sep-13,7:27:00 PM,4324258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1
W01Q01,9990,02-Sep-13,7:32:00 PM,3013764,1,1,1,1,4,0,1,1,2,0,3,0,1,1,1,1,9997,5,0,5,0,2,0,1,1,1,1,4,0,1,1,2,0,2,0,2,0,4,0,4,0
W01Q01,9991,02-Sep-13,7:32:00 PM,4207673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,2,0,1,1,5,0,3,0,1,1,1,1,3,0,2,0,1,1,5,0
W01Q01,9997,02-Sep-13,7:45:00 PM,1989547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W01Q01,10010,02-Sep-13,8:01:00 PM,2008637,1,1,1,1,4,0,2,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,0
W01Q01,10011,02-Sep-13,8:01:00 PM,4575489,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,1,1,4,0,2,0,5,0,1,1,1,1,2,0,1,1,4,0,2,0
W01Q01,10015,02-Sep-13,8:07:00 PM,2363222,1,1,1,1,1,1,2,1,4,0,1,1,4,0,5,0,9997,4,0,3,0,5,0,5,0,1,1,4,0,2,0,2,0,5,0,4,0,4,0,5,0
W01Q01,10021,02-Sep-13,8:11:00 PM,2749381,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,4,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,10024,02-Sep-13,8:13:00 PM,2031304,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,4,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,3,0,5,0,2,0,5,0
W01Q01,10033,02-Sep-13,8:24:00 PM,1306600,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,1,1,1,1,1,1,2,0,1,1,4,0,1,1,1,1,1,1,4,0,5,0,5,0
W01Q01,10039,02-Sep-13,8:33:00 PM,4145427,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,3,0,2,0,4,0,5,0
W01Q01,10045,02-Sep-13,8:39:00 PM,4347934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,3,0,2,0,2,0,4,0,5,0,5,0
W01Q01,10046,02-Sep-13,8:44:00 PM,2624434,1,1,5,0,5,0,5,0,2,0,2,0,1,1,5,0,4,9997,0,4,0,5,0,4,0,4,0,5,0,3,0,5,0,1,1,4,0,3,0,1,1
W01Q01,10048,02-Sep-13,8:46:00 PM,131086,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,3,9997,0,1,1,4,0,5,0,2,0,1,1,1,1,1,1,1,1,4,0,2,0,1,1
W01Q01,10050,02-Sep-13,8:52:00 PM,4373020,1,1,1,1,1,1,2,1,1,1,3,0,4,0,5,0,9997,5,0,3,0,2,0,4,0,1,1,4,0,2,0,3,0,5,0,2,0,5,0,2,0
W01Q01,10053,02-Sep-13,9:03:00 PM,779008,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,4,9997,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,10058,02-Sep-13,9:18:00 PM,4194269,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W01Q01,10059,02-Sep-13,9:28:00 PM,4024357,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,4,0,2,0,4,0
W01Q01,10068,02-Sep-13,9:40:00 PM,4571541,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,2,0,1,1,9999,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1
W01Q01,10079,02-Sep-13,10:05:00 PM,4563397,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,2,0,1,1,2,0
W01Q01,10081,02-Sep-13,10:05:00 PM,4066134,2,0,2,0,1,1,2,1,1,1,3,0,5,0,1,1,9997,3,0,9999,0,5,0,3,0,5,0,4,0,3,0,1,1,4,0,4,0,4,0,2,0
W01Q01,10084,02-Sep-13,10:13:00 PM,4203507,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,9999,0,5,0,2,0
W01Q01,10088,02-Sep-13,10:26:00 PM,3169796,1,1,1,1,1,1,2,1,1,1,1,1,5,0,3,0,9997,5,0,2,0,4,0,4,0,5,0,5,0,1,1,2,0,5,0,1,1,5,0,2,0
W01Q01,10094,02-Sep-13,10:35:00 PM,3823972,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,4,0,1,1,3,0
W01Q01,10099,02-Sep-13,10:48:00 PM,1248926,4,0,1,1,4,0,5,0,2,0,4,0,5,0,4,0,9997,2,0,5,0,1,1,2,0,1,1,2,0,1,1,1,1,2,0,2,0,1,1,4,0
W01Q01,10101,02-Sep-13,10:52:00 PM,3002992,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,5,9997,0,5,0,5,0,5,0,1,1,2,0,1,1,3,0,4,0,2,0,2,0,4,0
W01Q01,10104,02-Sep-13,10:56:00 PM,1733216,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,9997,1,1,3,0,1,1,4,0,1,1,5,0,1,1,1,1,1,1,4,0,5,0,3,0
W01Q01,10108,02-Sep-13,11:08:00 PM,3845799,2,0,2,0,5,0,2,1,1,1,1,1,1,1,1,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,5,0,5,0,4,0,1,1,5,0,5,0
W01Q01,10115,02-Sep-13,11:33:00 PM,3014974,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,2,0,4,0,5,0,4,0
W01Q01,10116,02-Sep-13,11:34:00 PM,4385343,1,1,1,1,1,1,5,0,1,1,1,1,1,1,3,0,4,9997,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,2,0
W01Q01,10118,02-Sep-13,11:37:00 PM,3792460,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,4,0,3,0,1,1,2,0,1,1,4,0,1,1,1,1,1,1,2,0,2,0,1,1
W01Q01,10121,02-Sep-13,11:51:00 PM,448556,1,1,1,1,1,1,3,0,1,1,1,1,1,1,5,0,9997,5,0,2,0,1,1,4,0,5,0,4,0,3,0,2,0,3,0,2,0,5,0,4,0
W01Q01,10125,03-Sep-13,12:01:00 AM,4423009,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,2,0
W01Q01,10126,03-Sep-13,12:03:00 AM,2474127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0
W01Q01,10129,03-Sep-13,12:14:00 AM,4562968,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,1,9997,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0,4,0,4,0,4,0
W01Q01,10132,03-Sep-13,12:19:00 AM,1984271,1,1,1,1,5,0,3,0,1,1,1,1,1,1,1,1,2,9997,0,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,4,0,1,1
W01Q01,10134,03-Sep-13,12:21:00 AM,4217030,1,1,2,0,1,1,2,1,4,0,1,1,1,1,1,1,9997,5,0,3,0,2,0,3,0,1,1,4,0,4,0,2,0,1,1,1,1,1,1,5,0
W01Q01,10138,03-Sep-13,12:26:00 AM,3599079,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,4,0,1,1,4,0,1,1,1,1,1,1,2,0,2,0,2,0,4,0,5,0
W01Q01,10140,03-Sep-13,12:29:00 AM,4440723,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,4,0,1,1,4,0,1,1,4,0,1,1,3,0,5,0,2,0,2,0,4,0
W01Q01,10147,03-Sep-13,12:51:00 AM,3461275,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,1,1,1,1,2,0,1,1,2,0,3,0,4,0,1,1,4,0
W01Q01,10149,03-Sep-13,12:59:00 AM,453080,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,9997,0,2,0,4,0,2,0,9999,0,4,0,1,1,2,0,4,0,3,0,5,0,5,0
W01Q01,10156,03-Sep-13,1:11:00 AM,4124799,1,1,4,0,1,1,5,0,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,4,0,1,1,4,0,5,0,1,1,1,1,2,0,5,0,2,0
W01Q01,10160,03-Sep-13,1:40:00 AM,1844296,1,1,2,0,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,4,0,1,1,1,1,3,0,4,0,1,1,2,0,3,0,2,0,4,0,4,0
W01Q01,10162,03-Sep-13,1:44:00 AM,4544830,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,5,0,5,0,5,0,4,0,1,1,5,0,1,1,2,0,1,1,1,1,1,1,5,0
W01Q01,10166,03-Sep-13,1:50:00 AM,4501950,1,1,1,1,1,1,1,1,4,0,1,1,4,0,5,0,1,9997,1,5,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,5,0,5,0
W01Q01,10172,03-Sep-13,2:09:00 AM,4080485,2,0,2,0,1,1,2,1,1,1,3,0,1,1,1,1,9997,4,0,2,0,2,0,1,1,4,0,2,0,4,0,4,0,2,0,4,0,5,0,2,0
W01Q01,10174,03-Sep-13,2:13:00 AM,4267776,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,4,9997,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,10175,03-Sep-13,2:13:00 AM,4447770,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,5,0,1,1,4,0,1,1,2,0,1,1,2,0,5,0,4,0,1,1,2,0
W01Q01,10176,03-Sep-13,2:20:00 AM,148462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9997,0,5,0,1,1,1,1,1,1,4,0,1,1,2,0,1,1,4,0,5,0,5,0
W01Q01,10182,03-Sep-13,2:29:00 AM,524786,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,4,0
W01Q01,10199,03-Sep-13,2:53:00 AM,1970458,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,4,0
W01Q01,10200,03-Sep-13,2:54:00 AM,248260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,10204,03-Sep-13,2:58:00 AM,1196939,1,1,3,0,1,1,2,1,5,0,5,0,1,1,1,1,4,9997,0,3,0,1,1,4,0,1,1,4,0,1,1,1,1,1,1,2,0,5,0,5,0
W01Q01,10205,03-Sep-13,2:59:00 AM,4410480,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,1,9997,1,5,0,2,0,1,1,1,1,1,1,1,1,2,0,4,0,1,1,1,1,5,0
W01Q01,10216,03-Sep-13,3:28:00 AM,2709070,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,9999,0,1,1,1,1,3,0,2,0,1,1,5,0
W01Q01,10217,03-Sep-13,3:29:00 AM,3426612,1,1,1,1,1,1,2,1,1,1,3,0,2,0,1,1,4,9997,0,5,0,2,0,2,0,3,0,1,1,1,1,2,0,2,0,4,0,4,0,5,0
W01Q01,10220,03-Sep-13,3:32:00 AM,3200424,1,1,1,1,5,0,2,1,1,1,1,1,4,0,1,1,9997,3,0,4,0,5,0,1,1,1,1,3,0,1,1,3,0,5,0,1,1,3,0,2,0
W01Q01,10224,03-Sep-13,3:40:00 AM,3531089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,2,0,4,0,4,0,5,0,4,0
W01Q01,10228,03-Sep-13,3:43:00 AM,2737872,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,5,0,2,0,2,0,4,0,1,1,5,0,1,1,1,1,1,1,2,0,2,0,2,0
W01Q01,10229,03-Sep-13,3:43:00 AM,1762307,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0
W01Q01,10233,03-Sep-13,3:52:00 AM,1560583,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,4,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,1,1
W01Q01,10241,03-Sep-13,4:11:00 AM,1355182,1,1,1,1,5,0,5,0,2,0,3,0,1,1,1,1,9997,3,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,10258,03-Sep-13,4:40:00 AM,4581551,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,2,0,1,1,1,1,4,0,1,1,1,1,2,0
W01Q01,10262,03-Sep-13,5:09:00 AM,1763775,1,1,1,1,1,1,5,0,1,1,1,1,5,0,5,0,9997,4,0,5,0,4,0,4,0,5,0,2,0,1,1,2,0,2,0,4,0,5,0,5,0
W01Q01,10267,03-Sep-13,5:22:00 AM,2129599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,5,0,4,0,1,1,1,1,1,1,1,1,1,1,3,0,3,0,2,0,3,0
W01Q01,10268,03-Sep-13,5:28:00 AM,609972,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,1,9997,1,3,0,2,0,1,1,1,1,4,0,1,1,2,0,4,0,4,0,5,0,2,0
W01Q01,10269,03-Sep-13,5:29:00 AM,538243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,10270,03-Sep-13,5:32:00 AM,4577932,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,5,0,2,0
W01Q01,10271,03-Sep-13,5:33:00 AM,3430625,1,1,9999,0,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,2,0,4,0,4,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,4,0
W01Q01,10278,03-Sep-13,5:41:00 AM,1709336,1,1,2,0,1,1,2,1,1,1,1,1,5,0,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,0,2,0,2,0
W01Q01,10281,03-Sep-13,5:47:00 AM,4316496,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,2,0,1,1,3,0,1,1,5,0,2,0,5,0
W01Q01,10282,03-Sep-13,5:47:00 AM,4577792,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,9997,0,5,0,1,1,4,0,1,1,3,0,1,1,1,1,2,0,2,0,4,0,2,0
W01Q01,10295,03-Sep-13,6:35:00 AM,3645382,1,1,2,0,1,1,2,1,1,1,1,1,3,0,1,1,9997,5,0,5,0,2,0,4,0,1,1,4,0,1,1,2,0,1,1,4,0,1,1,5,0
W01Q01,10303,03-Sep-13,6:50:00 AM,4070188,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,5,0,1,1,4,0,1,1,1,1,2,0,2,0,5,0,5,0
W01Q01,10308,03-Sep-13,7:00:00 AM,3811429,1,1,1,1,1,1,5,0,1,1,3,0,1,1,1,1,9997,2,0,3,0,1,1,1,1,1,1,1,1,5,0,1,1,4,0,2,0,5,0,5,0
W01Q01,10312,03-Sep-13,7:14:00 AM,4238589,1,1,1,1,5,0,2,1,1,1,1,1,1,1,1,1,9997,5,0,1,1,1,1,1,1,1,1,5,0,1,1,2,0,1,1,5,0,2,0,1,1
W01Q01,10314,03-Sep-13,7:18:00 AM,3377839,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,9999,0,1,1,1,1,1,1,1,1,2,0,1,1,5,0,2,0,1,1
W01Q01,10316,03-Sep-13,7:22:00 AM,4113757,1,1,1,1,1,1,2,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,2,0,1,1,5,0,1,1,5,0,1,1,2,0
W01Q01,10322,03-Sep-13,7:45:00 AM,4045500,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,1,9997,1,1,1,2,0,4,0,1,1,4,0,1,1,1,1,5,0,1,1,4,0,2,0
W01Q01,10327,03-Sep-13,7:51:00 AM,4024606,1,1,1,1,2,0,5,0,1,1,1,1,1,1,1,1,4,9997,0,5,0,1,1,2,0,2,0,2,0,1,1,1,1,3,0,2,0,2,0,2,0
W01Q01,10332,03-Sep-13,8:01:00 AM,4171706,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,4,0,2,0,3,0,1,1
W01Q01,10334,03-Sep-13,8:22:00 AM,4395858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9997,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0
W01Q01,10336,03-Sep-13,8:41:00 AM,2655087,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,5,0,3,0,5,0,4,0,1,1,4,0,1,1,4,0,1,1,5,0,4,0,5,0
W01Q01,10338,03-Sep-13,8:42:00 AM,4549605,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,3,0,1,1,1,1,2,0,4,0,4,0,1,1,4,0
W01Q01,10345,03-Sep-13,9:15:00 AM,1763896,1,1,1,1,5,0,1,1,1,1,3,0,1,1,1,1,4,9997,0,4,0,1,1,1,1,5,0,2,0,1,1,2,0,3,0,4,0,5,0,4,0
W01Q01,10347,03-Sep-13,9:18:00 AM,4404124,1,1,9999,0,1,1,2,1,1,1,1,1,1,1,5,0,9997,1,1,5,0,5,0,4,0,1,1,5,0,2,0,1,1,1,1,4,0,2,0,5,0
W01Q01,10351,03-Sep-13,9:42:00 AM,4437904,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,9997,1,5,0,4,0,1,1,1,1,4,0,1,1,1,1,2,0,4,0,4,0,5,0
W01Q01,10352,03-Sep-13,9:46:00 AM,3849300,1,1,1,1,4,0,5,0,1,1,2,0,2,0,1,1,1,9997,1,3,0,4,0,1,1,1,1,4,0,1,1,2,0,3,0,2,0,1,1,1,1
W01Q01,10354,03-Sep-13,9:48:00 AM,1362301,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,3,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,10357,03-Sep-13,9:53:00 AM,3090969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,10358,03-Sep-13,9:53:00 AM,1757313,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,4,9997,0,1,1,2,0,1,1,1,1,3,0,4,0,1,1,1,1,2,0,1,1,5,0
W01Q01,10364,03-Sep-13,9:59:00 AM,4569470,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,4,0,1,1,1,1,1,1,1,1,4,0,4,0,5,0,5,0
W01Q01,10366,03-Sep-13,10:03:00 AM,1241360,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,4,0,1,1,5,0
W01Q01,10371,03-Sep-13,10:11:00 AM,2401487,1,1,1,1,4,0,2,1,1,1,1,1,5,0,1,1,5,9997,0,3,0,2,0,4,0,1,1,4,0,1,1,3,0,3,0,1,1,5,0,5,0
W01Q01,10377,03-Sep-13,10:27:00 AM,3405828,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,1,1,5,0,1,1,2,0,1,1,2,0,2,0,2,0,5,0,4,0
W01Q01,10391,03-Sep-13,10:58:00 AM,3989730,2,0,1,1,4,0,5,0,2,0,5,0,4,0,2,0,9997,1,1,1,1,1,1,1,1,3,0,2,0,2,0,5,0,2,0,2,0,5,0,2,0
W01Q01,10393,03-Sep-13,11:04:00 AM,1382711,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,1,1,2,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1
W01Q01,10402,03-Sep-13,11:19:00 AM,2936443,1,1,1,1,2,0,5,0,1,1,3,0,3,0,3,0,9997,1,1,1,1,4,0,3,0,5,0,1,1,4,0,5,0,2,0,1,1,4,0,1,1
