quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12v4,Q12v5,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19v1,Q19v2,Q19_corr,Q20,Q20_corr
W07Q01,26517,13-Oct-13,3:05:00 AM,4319034,1,1,9997,1,1,9997,1,1,3,9997,0,1,9997,1,1,9997,1,4,9997,0,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,2,9997,9997,0,9997,1,1,9997,1,9997,1,9997,2,9997,9997,0,2,0,3,0,1,1,1,9997,1,3,0
W07Q01,26520,13-Oct-13,3:19:00 AM,4363102,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,3,9997,9997,9997,0,9997,1,1,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,3,0,9997,5,0,3,0
W07Q01,26522,13-Oct-13,3:27:00 AM,3520003,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,5,9997,0,9997,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26523,13-Oct-13,3:29:00 AM,4354459,5,0,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,4,9997,0,9997,2,0,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,4,9997,9997,0,9997,1,1,9997,4,9997,0,9997,9997,9997,4,0,2,0,1,1,3,0,9997,1,1,3,0
W07Q01,26524,13-Oct-13,3:31:00 AM,4464930,1,1,9997,1,1,4,9997,0,3,9997,0,1,9997,1,9997,4,0,9997,1,1,9997,4,0,1,9997,1,9997,4,0,1,9997,9997,1,9997,9997,9997,9997,1,1,5,9997,0,1,9997,9997,1,1,9997,9997,9997,1,1,1,2,0,3,0,9997,5,0,3,0
W07Q01,26525,13-Oct-13,3:31:00 AM,4285657,2,0,5,9997,0,9997,5,0,1,9997,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,4,9997,0,9997,4,0,9997,9997,2,0,9997,9997,4,9997,9997,0,5,9997,0,9997,9997,3,0,1,9997,9997,9997,1,3,0,4,0,3,0,2,9997,0,2,0
W07Q01,26530,13-Oct-13,4:06:00 AM,3824648,1,1,9997,1,1,1,9997,1,3,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,2,0,9997,9997,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26532,13-Oct-13,4:08:00 AM,4453455,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,1,4,0,3,0,1,1,9997,1,1,3,0
W07Q01,26533,13-Oct-13,4:10:00 AM,4448112,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,1,1,4,9997,9997,9997,9997,0,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,9997,5,0,3,0
W07Q01,26535,13-Oct-13,4:13:00 AM,4581551,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,2,9997,9997,0,1,9997,1,1,9997,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,9997,5,0,5,0
W07Q01,26536,13-Oct-13,4:13:00 AM,299395,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,5,9997,9997,0,9997,9997,9997,1,9997,1,9997,3,0,1,9997,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,1,9997,1,5,0
W07Q01,26537,13-Oct-13,4:18:00 AM,162493,1,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,1,9997,1,9997,1,1,4,9997,0,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,3,0,1,1,9997,1,1,5,0
W07Q01,26545,13-Oct-13,5:21:00 AM,2252534,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,5,9997,0,9997,9997,9997,4,9997,0,1,9997,1,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26547,13-Oct-13,5:54:00 AM,41126,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,2,9997,0,9997,9997,9997,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26548,13-Oct-13,6:04:00 AM,4349631,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,2,9997,0,9997,9997,9997,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,26551,13-Oct-13,6:10:00 AM,4464254,3,0,1,9997,1,1,9997,1,3,9997,0,9997,1,1,9997,1,1,2,9997,0,9997,1,1,9997,4,0,1,9997,1,3,9997,9997,0,9997,9997,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,4,9997,0,1,1,1,1,1,1,5,9997,0,3,0
W07Q01,26553,13-Oct-13,6:14:00 AM,4345542,1,1,9997,1,1,9997,1,1,3,9997,0,1,9997,1,9997,1,1,4,9997,0,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,1,1,9997,9997,1,5,9997,9997,9997,0,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,26554,13-Oct-13,6:16:00 AM,2457055,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,9997,1,1,9997,9997,1,2,9997,9997,9997,0,1,1,3,0,1,1,1,9997,1,3,0
W07Q01,26556,13-Oct-13,6:22:00 AM,4188119,2,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,5,0,5,9997,0,9997,5,0,9997,1,1,9997,1,1,9997,5,9997,0,9997,2,9997,9997,9997,0,1,9997,1,9997,9997,1,1,2,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,26559,13-Oct-13,6:31:00 AM,4342447,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,4,9997,9997,9997,9997,0,1,9997,1,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26561,13-Oct-13,6:38:00 AM,3010421,1,1,1,9997,1,1,9997,1,3,9997,0,9997,4,0,9997,1,1,4,9997,0,9997,5,0,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26568,13-Oct-13,6:45:00 AM,4219148,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,2,0,9997,1,1,1,9997,1,9997,1,1,2,9997,9997,0,9997,1,9997,9997,9997,1,9997,3,0,9997,1,9997,1,1,9997,9997,9997,1,3,0,2,0,3,0,9997,2,0,3,0
W07Q01,26571,13-Oct-13,7:18:00 AM,3378727,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,1,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26572,13-Oct-13,7:20:00 AM,4394720,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,26574,13-Oct-13,7:26:00 AM,3378401,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,26575,13-Oct-13,7:28:00 AM,3835420,5,0,1,9997,1,1,9997,1,2,9997,0,9997,1,1,9997,1,1,5,9997,0,3,9997,0,2,9997,0,9997,3,0,9997,9997,2,0,5,9997,9997,9997,9997,0,9997,5,0,3,9997,9997,0,9997,9997,1,9997,1,6,0,6,0,5,0,5,9997,0,3,0
W07Q01,26576,13-Oct-13,7:30:00 AM,3606610,2,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,5,0,9997,4,0,5,9997,0,9997,1,9997,1,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,3,9997,9997,0,2,0,1,1,1,1,1,9997,1,1,1
W07Q01,26577,13-Oct-13,7:32:00 AM,4384478,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,9997,1,1,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,26583,13-Oct-13,7:56:00 AM,4485384,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26585,13-Oct-13,8:01:00 AM,1307850,3,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,4,9997,0,1,9997,1,9997,1,1,9997,1,1,9997,9997,2,0,1,9997,9997,9997,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,26586,13-Oct-13,8:11:00 AM,3691409,1,1,1,9997,1,4,9997,0,9997,1,1,4,9997,0,9997,3,0,2,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,9997,1,9997,1,9997,5,0,9997,9997,5,0,9997,2,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26588,13-Oct-13,8:25:00 AM,4518668,2,0,1,9997,1,9997,5,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,5,0,1,1,9997,5,0,1,1
W07Q01,26591,13-Oct-13,8:36:00 AM,153396,5,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,2,9997,9997,0,9997,9997,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,26594,13-Oct-13,8:49:00 AM,4400499,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,5,9997,0,9997,9997,9997,5,9997,0,1,9997,1,2,9997,9997,0,9997,9997,9997,5,0,1,1,1,1,1,1,4,9997,0,3,0
W07Q01,26595,13-Oct-13,8:51:00 AM,3835742,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,26598,13-Oct-13,8:58:00 AM,3188497,3,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,4,0,9997,1,9997,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,2,0,1,1,1,1,1,1,5,9997,0,3,0
W07Q01,26601,13-Oct-13,9:10:00 AM,1935314,5,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,9997,9997,5,9997,0,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,26602,13-Oct-13,9:10:00 AM,1894926,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,5,0
W07Q01,26603,13-Oct-13,9:28:00 AM,873448,2,0,1,9997,1,3,9997,0,9997,1,1,1,9997,1,9997,2,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,2,9997,0,9997,1,1,9997,3,9997,0,9997,9997,4,9997,0,3,0,3,0,1,1,9997,1,1,1,1
W07Q01,26604,13-Oct-13,9:30:00 AM,4512149,2,0,9997,1,1,9997,1,1,3,9997,0,2,9997,0,1,9997,1,9997,3,0,9997,1,1,9997,2,0,1,9997,1,9997,9997,5,0,1,9997,9997,9997,9997,1,9997,1,1,9997,9997,4,0,9997,9997,1,9997,1,2,0,2,0,1,1,5,9997,0,1,1
W07Q01,26605,13-Oct-13,9:35:00 AM,4577908,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,9997,4,0,9997,9997,3,9997,9997,0,9997,1,1,9997,3,9997,0,9997,1,9997,9997,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,26606,13-Oct-13,9:36:00 AM,3195471,2,0,1,9997,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,3,0,3,0,1,9997,1,3,0
W07Q01,26608,13-Oct-13,9:41:00 AM,1328436,1,1,9997,3,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,5,0,9997,1,1,9997,1,1,2,9997,9997,0,9997,9997,2,9997,9997,0,9997,2,0,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,3,0,9997,5,0,1,1
W07Q01,26612,13-Oct-13,9:48:00 AM,4369923,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,2,0,3,9997,9997,9997,9997,0,9997,4,0,9997,9997,5,0,9997,1,9997,9997,1,1,1,4,0,1,1,9997,4,0,3,0
W07Q01,26614,13-Oct-13,9:58:00 AM,2348206,1,1,9997,1,1,9997,1,1,4,9997,0,2,9997,0,9997,1,1,9997,1,1,2,9997,0,1,9997,1,9997,1,1,5,9997,9997,0,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,5,9997,0,1,1
W07Q01,26622,13-Oct-13,10:27:00 AM,4470788,5,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,4,9997,0,9997,9997,1,1,9997,9997,2,9997,9997,0,1,9997,1,9997,9997,1,1,9997,4,9997,9997,0,2,0,3,0,1,1,5,9997,0,2,0
W07Q01,26623,13-Oct-13,10:35:00 AM,4390148,1,1,9999,9999,0,5,9997,0,2,9997,0,9997,1,1,9997,2,0,9997,3,0,1,9997,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,9997,9997,4,9997,0,5,9997,0,9997,1,9997,1,9997,2,9997,9997,0,5,0,3,0,3,0,9997,1,1,4,0
W07Q01,26625,13-Oct-13,10:43:00 AM,3653308,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26629,13-Oct-13,10:58:00 AM,2430889,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26630,13-Oct-13,10:59:00 AM,3123257,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,4,9997,0,9997,1,1,1,9997,1,9997,4,0,9997,9997,1,1,1,9997,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,3,0,9997,1,1,3,0
W07Q01,26631,13-Oct-13,11:00:00 AM,2223470,5,0,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,4,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,9997,1,9997,1,1,9997,1,5,9997,9997,0,9997,2,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,26633,13-Oct-13,11:09:00 AM,4574374,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,9997,0,4,9997,9997,9997,9997,0,9997,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26635,13-Oct-13,11:14:00 AM,1673528,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26637,13-Oct-13,11:19:00 AM,2729371,1,1,1,9997,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,2,9997,0,9997,1,1,9997,1,1,5,9997,9997,0,9997,1,9997,9997,9997,1,1,9997,1,5,9997,9997,0,9997,4,9997,9997,0,1,1,3,0,1,1,2,9997,0,1,1
W07Q01,26640,13-Oct-13,11:25:00 AM,4523837,1,1,9997,1,1,3,9997,0,9997,1,1,9997,2,0,9997,4,0,9997,2,0,1,9997,1,1,9997,1,9997,3,0,9997,9997,2,0,9997,9997,9997,1,9997,1,3,9997,0,9997,3,9997,0,9997,5,9997,9997,0,6,0,3,0,1,1,4,9997,0,2,0
W07Q01,26642,13-Oct-13,11:33:00 AM,4344238,1,1,1,9997,1,1,9997,1,9997,1,1,2,9997,0,1,9997,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,1,2,9997,9997,0,5,9997,9997,9997,0,1,1,1,1,3,0,9997,5,0,1,1
W07Q01,26643,13-Oct-13,11:35:00 AM,2955108,1,1,9997,2,0,5,9997,0,5,9997,0,5,9997,0,3,9997,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,9997,0,9997,9997,5,9997,9997,0,9997,5,0,2,9997,9997,0,9997,9997,5,9997,0,3,0,3,0,3,0,9997,4,0,3,0
W07Q01,26646,13-Oct-13,11:45:00 AM,115158,1,1,1,9997,1,1,9997,1,3,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,2,0,9997,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,2,0,1,9997,1,3,0
W07Q01,26647,13-Oct-13,11:47:00 AM,9378,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,2,0,1,9997,1,1,9997,1,9997,9997,1,1,1,9997,9997,9997,9997,1,3,9997,0,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,9997,5,0,1,1
W07Q01,26651,13-Oct-13,11:55:00 AM,4480614,1,1,4,9997,0,9997,1,1,9997,2,0,1,9997,1,9997,5,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,2,0,9997,9997,9997,9997,1,1,1,9997,1,9997,2,9997,0,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,26654,13-Oct-13,12:01:00 PM,4125800,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,1,1,9997,9997,1,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26656,13-Oct-13,12:04:00 PM,4451013,3,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,9997,1,3,9997,9997,9997,9997,0,9997,1,1,5,9997,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,26658,13-Oct-13,12:09:00 PM,976208,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,5,9997,0,9997,5,9997,9997,9997,0,9997,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,3,0,1,9997,1,3,0
W07Q01,26662,13-Oct-13,12:15:00 PM,4365349,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,1,9997,9997,9997,9997,1,9997,1,1,9997,4,9997,0,9997,9997,2,9997,0,2,0,1,1,1,1,9997,1,1,1,1
W07Q01,26663,13-Oct-13,12:16:00 PM,1189652,1,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,9997,1,1,1,9997,1,9997,2,0,1,9997,1,9997,1,1,9997,2,9997,0,9997,9997,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,4,9997,0,3,0,5,0,1,1,1,9997,1,1,1
W07Q01,26665,13-Oct-13,12:20:00 PM,4420605,1,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,2,9997,0,9997,1,1,9997,2,0,9997,4,0,9997,1,1,9997,9997,2,0,9997,9997,1,9997,9997,1,1,9997,1,4,9997,9997,0,9997,9997,9997,3,0,3,0,4,0,9999,0,4,9997,0,3,0
W07Q01,26666,13-Oct-13,12:21:00 PM,1863691,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,5,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,1,9997,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,5,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26669,13-Oct-13,12:22:00 PM,1363199,1,1,1,9997,1,9997,2,0,3,9997,0,9997,1,1,9997,5,0,9997,3,0,1,9997,1,2,9997,0,1,9997,1,3,9997,9997,0,4,9997,9997,9997,9997,0,9997,1,1,9997,5,9997,0,9997,2,9997,9997,0,3,0,3,0,3,0,5,9997,0,4,0
W07Q01,26670,13-Oct-13,12:24:00 PM,4391578,1,1,1,9997,1,5,9997,0,3,9997,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,5,9997,9997,0,1,9997,9997,9997,9997,1,9997,3,0,9997,9997,1,1,9997,9997,9997,4,0,1,1,1,1,1,1,9997,5,0,4,0
W07Q01,26671,13-Oct-13,12:28:00 PM,4251495,2,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,5,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,9997,2,9997,9997,0,9997,4,0,9997,1,9997,1,9997,5,9997,9997,0,2,0,3,0,1,1,9997,1,1,3,0
W07Q01,26672,13-Oct-13,12:28:00 PM,4353221,1,1,1,9997,1,4,9997,0,1,9997,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,9997,9997,5,0,9997,9997,4,9997,9997,0,3,9997,0,9997,5,9997,0,9997,4,9997,9997,0,1,1,1,1,4,0,9997,1,1,1,1
W07Q01,26677,13-Oct-13,12:43:00 PM,2256444,3,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,3,9997,0,9997,9997,5,9997,9997,0,3,9997,0,1,9997,9997,1,9997,3,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,26681,13-Oct-13,12:51:00 PM,4533648,1,1,9997,3,0,9997,1,1,9997,1,1,9997,2,0,3,9997,0,1,9997,1,9997,5,0,9997,1,1,9997,2,0,9997,5,9997,0,9997,9997,9997,9997,3,0,5,9997,0,9997,9997,1,1,9997,9997,9997,2,0,1,1,4,0,3,0,5,9997,0,9999,0
W07Q01,26686,13-Oct-13,1:00:00 PM,2245824,1,1,1,9997,1,9997,3,0,3,9997,0,1,9997,1,2,9997,0,3,9997,0,9997,1,1,9997,4,0,1,9997,1,9997,9997,2,0,9997,9997,9997,9997,1,1,9997,3,0,9997,1,9997,1,2,9997,9997,9997,0,3,0,3,0,1,1,1,9997,1,5,0
W07Q01,26689,13-Oct-13,1:09:00 PM,4561584,1,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,1,9997,1,4,9997,0,4,9997,0,9997,1,1,1,9997,1,9997,9997,3,0,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,26690,13-Oct-13,1:12:00 PM,4430690,3,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,9997,4,0,1,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,1,1,1,9997,9997,1,9997,5,9997,9997,0,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,26692,13-Oct-13,1:19:00 PM,921821,1,1,9997,5,0,4,9997,0,3,9997,0,1,9997,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,9997,1,1,9997,5,9997,0,9997,9997,9997,9997,1,1,9997,1,1,9997,9997,1,1,2,9997,9997,9997,0,2,0,3,0,1,1,9997,5,0,1,1
